time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2021/07/09/14:48:16.319752,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.420022,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.520340,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.620656,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.720877,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.821222,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:16.921567,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.021869,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.122336,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.222558,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.322892,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.423270,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.523725,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.623864,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.724077,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.824528,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:17.924718,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.024992,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.125201,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.225457,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.326645,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.426078,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.526455,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.626678,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.727050,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.827456,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:18.927749,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.028005,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.128235,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.228610,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.328882,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.429189,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.529439,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.629730,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.730187,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.830521,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:19.930843,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.030986,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.131247,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.231527,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.332014,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.432278,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.532625,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.633003,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.733204,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.833644,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:20.933784,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.034130,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.134395,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.234639,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.335092,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.435381,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.535711,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.636032,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.736413,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.836786,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:21.937072,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.037396,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.137597,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.237921,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.338345,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.438489,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.538872,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.639134,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.739383,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.839759,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:22.939925,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.040319,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.140609,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.240844,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.341156,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.441605,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.541950,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.642215,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.742620,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.842891,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:23.943444,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.043817,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.144292,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.244449,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.344774,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.445265,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.545621,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.645976,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.746367,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.846704,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:24.947078,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.047379,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.147941,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.248234,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.348497,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.449344,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.549595,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.649940,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.750293,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.850687,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:25.951336,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.051670,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.152067,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.252534,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.352779,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.453283,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.553722,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.654063,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.754457,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.854597,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:26.954977,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.055187,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.155419,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.255707,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.355896,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.456185,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.556470,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.656728,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.757047,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.857215,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:27.957503,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.057837,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.158075,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.258421,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.358710,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.459047,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.559255,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.659581,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.759913,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.860169,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:28.960483,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.060766,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.161138,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.261415,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.361728,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.462023,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.562440,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.662714,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.762987,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.863243,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:29.963543,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.063898,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.164182,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.264421,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.364690,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.465078,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.565469,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.665897,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.766077,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.866296,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:30.966603,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.066879,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.167245,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.267569,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.367729,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.468063,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.568324,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.668632,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.768955,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.869276,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:31.969585,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.069868,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.170194,0.022,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.270448,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.370643,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.470930,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.571422,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.671882,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.772304,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.872546,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:32.972810,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.073229,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.173458,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.273789,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.374178,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.474390,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.574657,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.674990,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.775195,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.875381,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:33.975619,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.075979,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.176384,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.276862,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.377159,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.477374,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.577657,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.678031,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.778325,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.878548,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:34.978851,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.079250,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.179458,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.279666,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.379927,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.480115,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.580444,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.680842,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.781166,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.881489,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:35.981753,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.082059,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.182429,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.282625,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.382881,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.483067,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.583309,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.683660,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.784038,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.884369,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:36.984582,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.084850,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.185189,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.285479,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.385895,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.486061,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.586456,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.686744,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.787202,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.887772,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:37.988037,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.088268,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.188556,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.288873,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.389254,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.489416,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.589702,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.690157,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.790421,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.890747,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:38.990969,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.091202,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.191525,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.291787,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.392101,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.492308,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.592527,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.692958,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.793193,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.893408,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:39.993686,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.093983,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.194337,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.294669,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.395106,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.495283,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.595659,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.696924,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.796452,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.896805,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:40.997118,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.097341,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.197661,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.297922,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.398236,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.498478,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.598649,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.699334,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.799657,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:41.899976,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.000319,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.100559,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.202058,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.301689,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.402267,-0.044,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.502598,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.602848,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.703377,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.803882,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:42.904307,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.004719,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.105010,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.205327,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.305599,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.405982,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.506342,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.606593,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.706834,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.807171,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:43.907526,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.007907,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.108083,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.208451,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.308811,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.409257,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.509452,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.609699,0.0,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.710039,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.810345,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:44.910744,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.011111,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.111434,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.211663,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.312002,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.412405,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.512605,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.612785,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.713109,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.813605,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:45.913948,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.014291,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.114666,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.215009,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.315410,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.415781,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.516159,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.616508,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.716882,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.817236,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:46.917688,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.018067,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.118296,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.218539,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.318817,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.419129,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.519443,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.619689,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.719964,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.820256,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:47.920596,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.020810,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.121043,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.221276,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.321445,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.421871,0.066,0.0,0.0,0.0,0.0,0.0
2021/07/09/14:48:48.522186,0.066,0.0,0.0,0.0,0.0,0.0
